STATE_PROVINCE,DESTZIP_POSTA_ CODE,SERVICE_DAYS,ZONE
NE,68941,3,6
NE,68942,3,6
NE,68943,3,6
NE,68944,3,6
NE,68945,3,6
NE,68946,4,6
NE,68947,3,6
NE,68948,4,6
NE,68949,3,6
NE,68950,3,6
NE,68952,3,6
NE,68954,3,6
NE,68955,3,6
NE,68956,3,6
NE,68957,3,6
NE,68958,3,6
NE,68959,3,6
NE,68960,3,6
NE,68961,3,6
NE,68964,3,6
NE,68966,3,6
NE,68967,4,6
NE,68969,3,6
NE,68970,3,6
NE,68971,3,6
NE,68972,3,6
NE,68973,3,6
NE,68974,3,6
NE,68975,3,6
NE,68976,3,6
NE,68977,4,6
NE,68978,3,6
NE,68979,3,6
NE,68980,3,6
NE,68981,3,6
NE,68982,3,6
NE,69001,4,6
NE,69020,4,6
NE,69021,4,6
NE,69022,4,6
NE,69023,4,6
NE,69024,4,6
NE,69025,4,6
NE,69026,4,6
NE,69027,4,6
NE,69028,4,6
NE,69029,4,6
NE,69030,4,6
NE,69032,4,6
NE,69033,4,6
NE,69034,4,6
NE,69036,4,6
NE,69037,4,6
NE,69038,4,6
NE,69039,4,6
NE,69040,4,6
NE,69041,4,6
NE,69042,4,6
NE,69043,4,6
NE,69044,4,6
NE,69045,4,6
NE,69046,4,6
NE,69101,4,6
NE,69103,4,6
NE,69120,4,6
NE,69121,4,6
NE,69122,4,6
NE,69123,4,6
NE,69125,4,6
NE,69127,4,6
NE,69128,4,6
NE,69129,4,6
NE,69130,4,6
NE,69131,4,6
NE,69132,4,6
NE,69133,4,6
NE,69134,4,6
NE,69135,4,6
NE,69138,4,6
NE,69140,4,6
NE,69141,4,6
NE,69142,4,6
NE,69143,4,6
NE,69144,4,6
NE,69145,4,6
NE,69146,4,6
NE,69147,4,6
NE,69148,4,6
NE,69149,4,6
NE,69150,4,6
NE,69151,4,6
NE,69152,4,6
NE,69153,4,6
NE,69154,4,6
NE,69155,4,6
NE,69156,4,6
NE,69157,4,6
NE,69160,4,6
NE,69161,4,6
NE,69162,4,6
NE,69163,4,6
NE,69165,4,6
NE,69166,4,6
NE,69167,4,6
NE,69168,4,6
NE,69169,4,6
NE,69170,4,6
NE,69171,4,6
NE,69190,4,6
NE,69201,3,6
NE,69210,3,6
NE,69211,3,6
NE,69212,3,6
NE,69214,3,6
NE,69216,3,6
NE,69217,3,6
NE,69218,4,6
NE,69219,3,6
NE,69220,3,6
NE,69221,3,6
NE,69301,4,6
NE,69331,4,6
NE,69333,4,6
NE,69334,4,6
NE,69335,4,6
NE,69336,4,6
NE,69337,4,6
NE,69339,4,6
NE,69340,4,6
NE,69341,4,6
NE,69343,4,6
NE,69345,4,6
NE,69346,4,6
NE,69347,4,6
NE,69348,4,6
NE,69350,4,6
NE,69351,4,6
NE,69352,4,6
NE,69353,4,6
NE,69354,4,6
NE,69355,4,6
NE,69356,4,6
NE,69357,4,6
NE,69358,4,6
NE,69360,4,6
NE,69361,4,6
NE,69363,4,6
NE,69365,4,6
NE,69366,4,6
NE,69367,4,6
LA,70001,3,6
LA,70002,3,6
LA,70003,3,6
LA,70004,3,6
LA,70005,3,6
LA,70006,3,6
LA,70009,3,6
LA,70010,3,6
LA,70011,3,6
LA,70030,3,6
LA,70031,3,6
LA,70032,3,6
LA,70033,3,6
LA,70036,3,6
LA,70037,3,6
LA,70038,3,6
LA,70039,3,6
LA,70040,3,6
LA,70041,3,6
LA,70043,3,6
LA,70044,3,6
LA,70047,3,6
LA,70049,3,6
LA,70050,3,6
LA,70051,3,6
LA,70052,3,6
LA,70053,3,6
LA,70054,3,6
LA,70055,3,6
LA,70056,3,6
LA,70057,3,6
LA,70058,3,6
LA,70059,3,6
LA,70060,3,6
LA,70062,3,6
LA,70063,3,6
LA,70064,3,6
LA,70065,3,6
LA,70067,3,6
LA,70068,3,6
LA,70069,3,6
LA,70070,3,6
LA,70071,3,6
LA,70072,3,6
LA,70073,3,6
LA,70075,3,6
LA,70076,3,6
LA,70078,3,6
LA,70079,3,6
LA,70080,3,6
LA,70081,3,6
LA,70082,3,6
LA,70083,3,6
LA,70084,3,6
LA,70085,3,6
LA,70086,3,6
LA,70087,3,6
LA,70090,3,6
LA,70091,3,6
LA,70092,3,6
LA,70093,3,6
LA,70094,3,6
LA,70096,3,6
LA,70097,3,6
LA,70112,3,6
LA,70113,3,6
LA,70114,3,6
LA,70115,3,6
LA,70116,3,6
LA,70117,3,6
LA,70118,3,6
LA,70119,3,6
LA,70121,3,6
LA,70122,3,6
LA,70123,3,6
LA,70124,3,6
LA,70125,3,6
LA,70126,3,6
LA,70127,3,6
LA,70128,3,6
LA,70129,3,6
LA,70130,3,6
LA,70131,3,6
LA,70139,3,6
LA,70141,3,6
LA,70142,3,6
LA,70143,3,6
LA,70145,3,6
LA,70146,3,6
LA,70148,3,6
LA,70150,3,6
LA,70151,3,6
LA,70152,3,6
LA,70153,3,6
LA,70154,3,6
LA,70156,3,6
LA,70157,3,6
LA,70158,3,6
LA,70159,3,6
LA,70160,3,6
LA,70161,3,6
LA,70162,3,6
LA,70163,3,6
LA,70164,3,6
LA,70165,3,6
LA,70166,3,6
LA,70167,3,6
LA,70170,3,6
LA,70172,3,6
LA,70174,3,6
LA,70175,3,6
LA,70176,3,6
LA,70177,3,6
LA,70178,3,6
LA,70179,3,6
LA,70181,3,6
LA,70182,3,6
LA,70183,3,6
LA,70184,3,6
LA,70185,3,6
LA,70186,3,6
LA,70187,3,6
LA,70189,3,6
LA,70190,3,6
LA,70195,3,6
LA,70301,3,6
LA,70302,3,6
LA,70310,3,6
LA,70339,3,6
LA,70340,3,6
LA,70341,3,6
LA,70342,3,6
LA,70343,3,6
LA,70344,3,6
LA,70345,3,6
LA,70346,3,6
LA,70352,3,6
LA,70353,3,6
LA,70354,3,6
LA,70355,3,6
LA,70356,3,6
LA,70357,3,6
LA,70358,3,6
LA,70359,3,6
LA,70360,3,6
LA,70361,3,6
LA,70363,3,6
LA,70364,3,6
LA,70371,3,6
LA,70372,3,6
LA,70373,3,6
LA,70374,3,6
LA,70375,3,6
LA,70377,3,6
LA,70380,3,6
LA,70381,3,6
LA,70390,3,6
LA,70391,3,6
LA,70392,3,6
LA,70393,3,6
LA,70394,3,6
LA,70395,3,6
LA,70397,3,6
LA,70401,3,6
LA,70402,3,6
LA,70403,3,6
LA,70404,3,6
LA,70420,3,6
LA,70421,3,6
LA,70422,3,6
LA,70426,3,6
LA,70427,3,6
LA,70429,3,6
LA,70431,3,6
LA,70433,3,6
LA,70434,3,6
LA,70435,3,6
LA,70436,3,6
LA,70437,3,6
LA,70438,3,6
LA,70441,3,6
LA,70442,3,6
LA,70443,3,6
LA,70444,3,6
LA,70445,3,6
LA,70446,3,6
LA,70447,3,6
LA,70448,3,6
LA,70449,3,6
LA,70450,3,6
LA,70451,3,6
LA,70452,3,6
LA,70453,3,6
LA,70454,3,6
LA,70455,3,6
LA,70456,3,6
LA,70457,3,6
LA,70458,3,6
LA,70459,3,6
LA,70460,3,6
LA,70461,3,6
LA,70462,3,6
LA,70463,3,6
LA,70464,3,6
LA,70465,3,6
LA,70466,3,6
LA,70467,3,6
LA,70469,3,6
LA,70470,3,6
LA,70471,3,6
LA,70501,3,6
LA,70502,3,6
LA,70503,3,6
LA,70504,3,6
LA,70505,3,6
LA,70506,3,6
LA,70507,3,6
LA,70508,3,6
LA,70509,3,6
LA,70510,3,6
LA,70511,3,6
LA,70512,3,6
LA,70513,3,6
LA,70514,3,6
LA,70515,3,6
LA,70516,3,6
LA,70517,3,6
LA,70518,3,6
LA,70519,3,6
LA,70520,3,6
LA,70521,3,6
LA,70522,3,6
LA,70523,3,6
LA,70524,3,6
LA,70525,3,6
LA,70526,3,6
LA,70527,3,6
LA,70528,3,6
LA,70529,3,6
LA,70531,3,6
LA,70532,3,6
LA,70533,3,6
LA,70534,3,6
LA,70535,3,6
LA,70537,3,6
LA,70538,3,6
LA,70540,3,6
LA,70541,3,6
LA,70542,3,6
LA,70543,3,6
LA,70544,3,6
LA,70546,3,6
LA,70548,3,6
LA,70549,3,6
LA,70550,3,6
LA,70551,3,6
LA,70552,3,6
LA,70554,3,6
LA,70555,3,6
LA,70556,3,6
LA,70558,3,6
LA,70559,3,6
LA,70560,3,6
LA,70562,3,6
LA,70563,3,6
LA,70569,3,6
LA,70570,3,6
LA,70571,3,6
LA,70575,3,6
LA,70576,3,6
LA,70577,3,6
LA,70578,3,6
LA,70580,3,6
LA,70581,3,6
LA,70582,3,6
LA,70583,3,6
LA,70584,3,6
LA,70585,3,6
LA,70586,3,6
LA,70589,3,6
LA,70591,3,6
LA,70592,3,6
LA,70593,3,6
LA,70596,3,6
LA,70598,3,6
LA,70601,3,6
LA,70602,3,6
LA,70605,3,6
LA,70606,3,6
LA,70607,3,6
LA,70609,3,6
LA,70611,3,6
LA,70612,3,6
LA,70615,3,6
LA,70616,3,6
LA,70629,3,6
LA,70630,3,6
LA,70631,3,6
LA,70632,3,6
LA,70633,3,6
LA,70634,3,6
LA,70637,3,6
LA,70638,3,6
LA,70639,3,6
LA,70640,3,6
LA,70643,3,6
LA,70644,3,6
LA,70645,3,6
LA,70646,3,6
LA,70647,3,6
LA,70648,3,6
LA,70650,3,6
LA,70651,3,6
LA,70652,3,6
LA,70653,3,6
LA,70654,3,6
LA,70655,3,6
LA,70656,3,6
LA,70657,3,6
LA,70658,3,6
LA,70659,3,6
LA,70660,3,6
LA,70661,3,6
LA,70662,3,6
LA,70663,3,6
LA,70664,3,6
LA,70665,3,6
LA,70668,3,6
LA,70669,3,6
LA,70704,3,6
LA,70706,3,6
LA,70707,3,6
LA,70710,3,6
LA,70711,3,6
LA,70712,3,6
LA,70714,3,6
LA,70715,3,6
LA,70718,3,6
LA,70719,3,6
LA,70721,3,6
LA,70722,3,6
LA,70723,3,6
LA,70725,3,6
LA,70726,3,6
LA,70727,3,6
LA,70728,3,6
LA,70729,3,6
LA,70730,3,6
LA,70732,3,6
LA,70733,3,6
LA,70734,3,6
LA,70736,3,6
LA,70737,3,6
LA,70738,3,6
LA,70739,3,6
LA,70740,3,6
LA,70743,3,6
LA,70744,3,6
LA,70747,3,6
LA,70748,3,6
LA,70749,3,6
LA,70750,3,6
LA,70752,3,6
LA,70753,3,6
LA,70754,3,6
LA,70755,3,6
LA,70756,3,6
LA,70757,3,6
LA,70759,3,6
LA,70760,3,6
LA,70761,3,6
LA,70762,3,6
LA,70763,3,6
LA,70764,3,6
LA,70765,3,6
LA,70767,3,6
LA,70769,3,6
LA,70770,3,6
LA,70772,3,6
LA,70773,3,6
LA,70774,3,6
LA,70775,3,6
LA,70776,3,6
LA,70777,3,6
LA,70778,3,6
LA,70780,3,6
LA,70782,3,6
LA,70783,3,6
LA,70784,3,6
LA,70785,3,6
LA,70786,3,6
LA,70787,3,6
LA,70788,3,6
LA,70789,3,6
LA,70791,3,6
LA,70792,3,6
LA,70801,3,6
LA,70802,3,6
LA,70803,3,6
LA,70804,3,6
LA,70805,3,6
LA,70806,3,6
LA,70807,3,6
LA,70808,3,6
LA,70809,3,6
LA,70810,3,6
LA,70811,3,6
LA,70812,3,6
LA,70813,3,6
LA,70814,3,6
LA,70815,3,6
LA,70816,3,6
LA,70817,3,6
LA,70818,3,6
LA,70819,3,6
LA,70820,3,6
LA,70821,3,6
LA,70822,3,6
LA,70823,3,6
LA,70825,3,6
LA,70826,3,6
LA,70827,3,6
LA,70831,3,6
LA,70833,3,6
LA,70835,3,6
LA,70836,3,6
LA,70837,3,6
LA,70873,3,6
LA,70874,3,6
LA,70879,3,6
LA,70884,3,6
LA,70891,3,6
LA,70892,3,6
LA,70893,3,6
LA,70894,3,6
LA,70895,3,6
LA,70896,3,6
LA,70898,3,6
LA,71001,3,6
LA,71002,3,6
LA,71003,3,6
LA,71004,3,6
LA,71006,3,6
LA,71007,3,6
LA,71008,3,6
LA,71009,3,6
LA,71016,3,6
LA,71018,3,6
LA,71019,3,6
LA,71021,3,6
LA,71023,3,6
LA,71024,3,6
LA,71027,3,6
LA,71028,3,6
LA,71029,3,6
LA,71030,3,6
LA,71031,3,6
LA,71032,3,6
LA,71033,3,6
LA,71034,3,6
LA,71037,3,6
LA,71038,3,6
LA,71039,3,6
LA,71040,3,6
LA,71043,3,6
LA,71044,3,6
LA,71045,3,6
LA,71046,3,6
LA,71047,3,6
LA,71048,3,6
LA,71049,3,6
LA,71050,3,6
LA,71051,3,6
LA,71052,3,6
LA,71055,3,6
LA,71058,3,6
LA,71060,3,6
LA,71061,3,6
LA,71063,3,6
LA,71064,3,6
LA,71065,3,6
LA,71066,3,6
LA,71067,3,6
LA,71068,3,6
LA,71069,3,6
LA,71070,3,6
LA,71071,3,6
LA,71072,3,6
LA,71073,3,6
LA,71075,3,6
LA,71078,3,6
LA,71079,3,6
LA,71080,3,6
LA,71082,3,6
LA,71101,3,6
LA,71102,3,6
LA,71103,3,6
LA,71104,3,6
LA,71105,3,6
LA,71106,3,6
LA,71107,3,6
LA,71108,3,6
LA,71109,3,6
LA,71110,3,6
LA,71111,3,6
LA,71112,3,6
LA,71113,3,6
LA,71115,3,6
LA,71118,3,6
LA,71119,3,6
LA,71120,3,6
LA,71129,3,6
LA,71130,3,6
LA,71133,3,6
LA,71134,3,6
LA,71135,3,6
LA,71136,3,6
LA,71137,3,6
LA,71138,3,6
LA,71148,3,6
LA,71149,3,6
LA,71150,3,6
LA,71151,3,6
LA,71152,3,6
LA,71153,3,6
LA,71154,3,6
LA,71156,3,6
LA,71161,3,6
LA,71162,3,6
LA,71163,3,6
LA,71164,3,6
LA,71165,3,6
LA,71166,3,6
LA,71171,3,6
LA,71172,3,6
LA,71201,3,6
LA,71202,3,6
LA,71203,3,6
LA,71207,3,6
LA,71209,3,6
LA,71210,3,6
LA,71211,3,6
LA,71212,3,6
LA,71213,3,6
LA,71217,3,6
LA,71218,3,6
LA,71219,3,6
LA,71220,3,6
LA,71221,3,6
LA,71222,3,6
LA,71223,3,6
LA,71225,3,6
LA,71226,3,6
LA,71227,3,6
LA,71229,3,6
LA,71230,3,6
LA,71232,3,6
LA,71233,3,6
LA,71234,3,6
LA,71235,3,6
LA,71237,3,6
LA,71238,3,6
LA,71240,3,6
LA,71241,3,6
LA,71242,3,6
LA,71243,3,6
LA,71245,3,6
LA,71247,3,6
LA,71249,3,6
LA,71250,3,6
LA,71251,3,6
LA,71253,3,6
LA,71254,3,6
LA,71256,3,6
LA,71259,3,6
LA,71260,3,6
LA,71261,3,6
LA,71263,3,6
LA,71264,3,6
LA,71266,3,6
LA,71268,3,6
LA,71269,3,6
LA,71270,3,6
LA,71272,3,6
LA,71273,3,6
LA,71275,3,6
LA,71276,3,6
LA,71277,3,6
LA,71279,3,6
LA,71280,3,6
LA,71281,3,6
LA,71282,3,6
LA,71284,3,6
LA,71286,3,6
LA,71291,3,6
LA,71292,3,6
LA,71294,3,6
LA,71295,3,6
LA,71301,3,6
LA,71302,3,6
LA,71303,3,6
LA,71306,3,6
LA,71307,3,6
LA,71309,3,6
LA,71315,3,6
LA,71316,3,6
LA,71320,3,6
LA,71322,3,6
LA,71323,3,6
LA,71324,3,6
LA,71325,3,6
LA,71326,3,6
LA,71327,3,6
LA,71328,3,6
LA,71329,3,6
LA,71330,3,6
LA,71331,3,6
LA,71333,3,6
LA,71334,3,6
LA,71336,3,6
LA,71339,3,6
LA,71340,3,6
LA,71341,3,6
LA,71342,3,6
LA,71343,3,6
LA,71345,3,6
LA,71346,3,6
LA,71348,3,6
LA,71350,3,6
LA,71351,3,6
LA,71353,3,6
LA,71354,3,6
LA,71355,3,6
LA,71356,3,6
LA,71357,3,6
LA,71358,3,6
LA,71359,3,6
LA,71360,3,6
LA,71361,3,6
LA,71362,3,6
LA,71363,3,6
LA,71365,3,6
LA,71366,3,6
LA,71367,3,6
LA,71368,3,6
LA,71369,3,6
LA,71371,3,6
LA,71373,3,6
LA,71375,3,6
LA,71377,3,6
LA,71378,3,6
LA,71401,3,6
LA,71403,3,6
LA,71404,3,6
LA,71405,3,6
LA,71406,3,6
LA,71407,3,6
LA,71409,3,6
LA,71410,3,6
LA,71411,3,6
LA,71414,3,6
LA,71415,3,6
LA,71416,3,6
LA,71417,3,6
LA,71418,3,6
LA,71419,3,6
LA,71422,3,6
LA,71423,3,6
LA,71424,3,6
LA,71425,3,6
LA,71426,3,6
LA,71427,3,6
LA,71428,3,6
LA,71429,3,6
LA,71430,3,6
LA,71431,3,6
LA,71432,3,6
LA,71433,3,6
LA,71434,3,6
LA,71435,3,6
LA,71438,3,6
LA,71439,3,6
LA,71440,3,6
LA,71441,3,6
LA,71443,3,6
LA,71446,3,6
LA,71447,3,6
LA,71448,3,6
LA,71449,3,6
LA,71450,3,6
LA,71452,3,6
LA,71454,3,6
LA,71455,3,6
LA,71456,3,6
LA,71457,3,6
LA,71458,3,6
LA,71459,3,6
LA,71460,3,6
LA,71461,3,6
LA,71462,3,6
LA,71463,3,6
LA,71465,3,6
LA,71466,3,6
LA,71467,3,6
LA,71468,3,6
LA,71469,3,6
LA,71471,3,6
LA,71472,3,6
LA,71473,3,6
LA,71474,3,6
LA,71475,3,6
LA,71477,3,6
LA,71479,3,6
LA,71480,3,6
LA,71483,3,6
LA,71485,3,6
LA,71486,3,6
LA,71496,3,6
LA,71497,3,6
AR,71601,2,5
AR,71602,2,5
AR,71603,2,5
AR,71611,2,5
AR,71612,2,5
AR,71613,2,5
AR,71630,2,5
AR,71631,3,5
AR,71635,3,5
AR,71638,2,5
AR,71639,2,5
AR,71640,2,5
AR,71642,2,5
AR,71643,2,5
AR,71644,2,5
AR,71646,2,5
AR,71647,3,5
AR,71651,3,5
AR,71652,3,5
AR,71653,2,5
AR,71654,2,5
AR,71655,2,5
AR,71656,2,5
AR,71657,2,5
AR,71658,2,5
AR,71659,2,5
AR,71660,3,5
AR,71661,2,5
AR,71662,2,5
AR,71663,2,5
AR,71665,2,5
AR,71666,2,5
AR,71667,2,5
AR,71670,2,5
AR,71671,3,5
AR,71674,2,5
AR,71675,3,5
AR,71676,2,5
AR,71677,2,5
AR,71678,2,5
AR,71701,3,5
AR,71711,3,5
AR,71720,3,5
AR,71721,2,5
AR,71722,3,5
AR,71724,3,5
AR,71725,2,5
AR,71726,3,5
AR,71728,2,5
AR,71730,3,5
AR,71731,3,5
AR,71740,3,5
AR,71742,3,5
AR,71743,2,5
AR,71744,3,5
AR,71745,3,5
AR,71747,3,5
AR,71748,3,5
AR,71749,3,5
AR,71750,3,5
AR,71751,3,5
AR,71752,3,5
AR,71753,3,5
AR,71754,3,5
AR,71758,3,5
AR,71759,3,5
AR,71762,3,5
AR,71763,3,5
AR,71764,3,5
AR,71765,3,5
AR,71766,3,5
AR,71770,3,5
AR,71772,2,5
AR,71801,3,6
AR,71802,3,6
AR,71820,3,6
AR,71822,3,6
AR,71823,3,6
AR,71825,3,6
AR,71826,3,6
AR,71827,3,6
AR,71828,3,6
AR,71831,3,6
AR,71832,3,6
AR,71833,3,6
AR,71834,3,6
AR,71835,3,6
AR,71836,3,6
AR,71837,3,6
AR,71838,3,6
AR,71839,3,6
AR,71840,3,6
AR,71841,3,6
AR,71842,3,6
AR,71845,3,6
AR,71846,3,6
AR,71847,3,6
AR,71851,3,6
AR,71852,3,6
AR,71853,3,6
AR,71854,3,6
AR,71855,3,6
AR,71857,3,6
AR,71858,3,6
AR,71859,3,6
AR,71860,3,6
AR,71861,3,6
AR,71862,3,6
AR,71864,3,6
AR,71865,3,6
AR,71866,3,6
AR,71901,2,5
AR,71902,2,5
AR,71903,2,5
AR,71909,2,5
AR,71910,2,5
AR,71913,2,5
AR,71914,2,5
AR,71920,2,5
AR,71921,2,5
AR,71922,2,5
AR,71923,2,5
AR,71929,2,5
AR,71932,2,5
AR,71933,2,5
AR,71935,2,5
AR,71937,2,5
AR,71940,2,5
AR,71941,2,5
AR,71942,2,5
AR,71943,2,5
AR,71944,2,5
AR,71945,2,5
AR,71949,2,5
AR,71950,2,5
AR,71952,2,5
AR,71953,2,5
AR,71956,2,5
AR,71957,2,5
AR,71958,2,5
AR,71959,2,5
AR,71960,2,5
AR,71961,2,5
AR,71962,2,5
AR,71964,2,5
AR,71965,2,5
AR,71966,2,5
AR,71968,2,5
AR,71969,2,5
AR,71970,2,5
AR,71971,2,5
AR,71972,2,5
AR,71973,2,5
AR,71998,2,5
AR,71999,2,5
AR,72001,2,5
AR,72002,2,5
AR,72003,2,5
AR,72004,2,5
AR,72005,2,5
AR,72006,2,5
AR,72007,2,5
AR,72010,2,5
AR,72011,2,5
AR,72012,2,5
AR,72013,2,5
AR,72014,2,5
AR,72015,2,5
AR,72016,2,5
AR,72017,2,5
AR,72018,2,5
AR,72019,2,5
AR,72020,2,5
AR,72021,2,5
AR,72022,2,5
AR,72023,2,5
AR,72024,2,5
AR,72025,2,5
AR,72026,2,5
AR,72027,2,5
AR,72028,2,5
AR,72029,2,5
AR,72030,2,5
AR,72031,2,5
AR,72032,2,5
AR,72033,2,5
AR,72034,2,5
AR,72035,2,5
AR,72036,2,5
AR,72037,2,5
AR,72038,2,5
AR,72039,2,5
AR,72040,2,5
AR,72041,2,5
AR,72042,2,5
AR,72043,2,5
AR,72044,2,5
AR,72045,2,5
AR,72046,2,5
AR,72047,2,5
AR,72048,2,5
AR,72051,2,5
AR,72052,2,5
AR,72053,2,5
AR,72055,2,5
AR,72057,2,5
AR,72058,2,5
AR,72059,2,5
AR,72060,2,5
AR,72061,2,5
AR,72063,2,5
AR,72064,2,5
AR,72065,2,5
AR,72066,2,5
AR,72067,2,5
AR,72068,2,5
AR,72069,2,5
AR,72070,2,5
AR,72072,2,5
AR,72073,2,5
AR,72074,2,5
AR,72075,2,5
AR,72076,2,5
AR,72078,2,5
AR,72079,2,5
AR,72080,2,5
AR,72081,2,5
AR,72082,2,5
AR,72083,2,5
AR,72084,2,5
AR,72085,2,5
AR,72086,2,5
AR,72087,2,5
AR,72088,2,5
AR,72089,2,5
AR,72099,2,5
AR,72101,2,5
AR,72102,2,5
AR,72103,2,5
AR,72104,2,5
AR,72105,2,5
AR,72106,2,5
AR,72107,2,5
AR,72108,2,5
AR,72110,2,5
AR,72111,2,5
AR,72112,2,5
AR,72113,2,5
AR,72114,2,5
AR,72115,2,5
AR,72116,2,5
AR,72117,2,5
AR,72118,2,5
AR,72119,2,5
AR,72120,2,5
AR,72121,2,5
AR,72122,2,5
AR,72123,2,5
AR,72124,2,5
AR,72125,2,5
AR,72126,2,5
AR,72127,2,5
AR,72128,2,5
AR,72129,2,5
AR,72130,2,5
AR,72131,2,5
AR,72132,2,5
AR,72133,2,5
AR,72134,2,5
AR,72135,2,5
AR,72136,2,5
AR,72137,2,5
AR,72139,2,5
AR,72140,2,5
AR,72141,2,5
AR,72142,2,5
AR,72143,2,5
AR,72145,2,5
AR,72149,2,5
AR,72150,2,5
AR,72152,2,5
AR,72153,2,5
AR,72156,2,5
AR,72157,2,5
AR,72158,2,5
AR,72160,2,5
AR,72164,2,5
AR,72165,2,5
AR,72166,2,5
AR,72167,2,5
AR,72168,2,5
AR,72169,2,5
AR,72170,2,5
AR,72173,2,5
AR,72175,2,5
AR,72176,2,5
AR,72178,2,5
AR,72179,2,5
AR,72180,2,5
AR,72181,2,5
AR,72182,2,5
AR,72183,2,5
AR,72190,2,5
AR,72199,2,5
AR,72201,2,5
AR,72202,2,5
AR,72203,2,5
AR,72204,2,5
AR,72205,2,5
AR,72206,2,5
AR,72207,2,5
AR,72209,2,5
AR,72210,2,5
AR,72211,2,5
AR,72212,2,5
AR,72214,2,5
AR,72215,2,5
AR,72216,2,5
AR,72217,2,5
AR,72219,2,5
AR,72221,2,5
AR,72222,2,5
AR,72223,2,5
AR,72225,2,5
AR,72227,2,5
AR,72231,2,5
AR,72255,2,5
AR,72260,2,5
AR,72295,2,5
AR,72301,2,5
AR,72303,2,5
AR,72310,2,5
AR,72311,2,5
AR,72312,2,5
AR,72313,2,5
AR,72315,2,5
AR,72316,2,5
AR,72319,2,5
AR,72320,2,5
AR,72321,2,5
AR,72322,2,5
AR,72324,2,5
AR,72325,2,5
AR,72326,2,5
AR,72327,2,5
AR,72328,2,5
AR,72329,2,5
AR,72330,2,5
AR,72331,2,5
AR,72332,2,5
AR,72333,2,5
AR,72335,2,5
AR,72336,2,5
AR,72338,2,5
AR,72339,2,5
AR,72340,2,5
AR,72341,2,5
AR,72342,2,5
AR,72346,2,5
AR,72347,2,5
AR,72348,2,5
AR,72350,2,5
AR,72351,2,5
AR,72352,2,5
AR,72353,2,5
AR,72354,2,5
AR,72355,2,5
AR,72358,2,5
AR,72359,2,5
AR,72360,2,5
AR,72364,2,5
AR,72365,2,5
AR,72366,2,5
AR,72367,2,5
AR,72368,2,5
AR,72369,2,5
AR,72370,2,5
AR,72372,2,5
AR,72373,2,5
AR,72374,2,5
AR,72376,2,5
AR,72377,2,5
AR,72379,2,5
AR,72383,2,5
AR,72384,2,5
AR,72386,2,5
AR,72387,2,5
AR,72389,2,5
AR,72390,2,5
AR,72391,2,5
AR,72392,2,5
AR,72394,2,5
AR,72395,2,5
AR,72396,2,5
AR,72401,2,5
AR,72402,2,5
AR,72403,2,5
AR,72404,2,5
AR,72410,2,5
AR,72411,2,5
AR,72412,2,5
AR,72413,2,5
AR,72414,2,5
AR,72415,2,5
AR,72416,2,5
AR,72417,2,5
AR,72419,2,5
AR,72421,2,5
AR,72422,2,5
AR,72424,2,5
AR,72425,2,5
AR,72426,2,5
AR,72427,2,5
AR,72428,2,5
AR,72429,2,5
AR,72430,2,5
AR,72431,2,5
AR,72432,2,5
AR,72433,2,5
AR,72434,2,5
AR,72435,2,5
AR,72436,2,5
AR,72437,2,5
AR,72438,2,5
AR,72440,2,5
AR,72441,2,5
AR,72442,2,5
AR,72443,2,5
AR,72444,2,5
AR,72445,2,5
AR,72447,2,5
AR,72449,2,5
AR,72450,2,5
AR,72451,2,5
AR,72453,2,5
AR,72454,2,5
AR,72455,2,5
AR,72456,2,5
AR,72457,2,5
AR,72458,2,5
AR,72459,2,5
AR,72460,2,5
AR,72461,2,5
AR,72462,2,5
AR,72464,2,5
AR,72465,2,5
AR,72466,2,5
AR,72467,2,5
AR,72469,2,5
AR,72470,2,5
AR,72471,2,5
AR,72472,2,5
AR,72473,2,5
AR,72474,2,5
AR,72475,2,5
AR,72476,2,5
AR,72478,2,5
AR,72479,2,5
AR,72482,2,5
AR,72501,2,5
AR,72503,2,5
AR,72512,2,5
AR,72513,2,5
AR,72515,3,5
AR,72517,3,5
AR,72519,3,5
AR,72520,2,5
AR,72521,2,5
AR,72522,2,5
AR,72523,2,5
AR,72524,2,5
AR,72525,2,5
AR,72526,2,5
AR,72527,2,5
AR,72528,3,5
AR,72529,2,5
AR,72530,2,5
AR,72531,3,5
AR,72532,2,5
AR,72533,3,5
AR,72534,2,5
AR,72536,2,5
AR,72537,3,5
AR,72538,3,5
AR,72539,2,5
AR,72540,3,5
AR,72542,2,5
AR,72543,2,5
AR,72544,3,5
AR,72545,2,5
AR,72546,2,5
AR,72550,2,5
AR,72553,2,5
AR,72554,2,5
AR,72555,3,5
AR,72556,3,5
AR,72560,3,5
AR,72561,2,5
AR,72562,2,5
AR,72564,2,5
AR,72565,3,5
AR,72566,3,5
AR,72567,3,5
AR,72568,2,5
AR,72569,2,5
AR,72571,2,5
AR,72572,2,5
AR,72573,2,5
AR,72575,2,5
AR,72576,3,5
AR,72577,2,5
AR,72578,3,5
AR,72579,2,5
AR,72581,2,5
AR,72583,3,5
AR,72584,2,5
AR,72585,3,5
AR,72587,2,5
AR,72601,3,5
AR,72602,3,5
AR,72611,3,5
AR,72613,3,5
AR,72615,3,5
AR,72616,3,5
AR,72617,3,5
AR,72619,3,5
