Country,Region/State,Zip/Postal Code,Order Subtotal (and above),Shipping Price
US,MS,39463,1,16
US,MS,39464,1,16
US,MS,39465,1,16
US,MS,39466,1,16
US,MS,39470,1,16
US,MS,39474,1,16
US,MS,39475,1,16
US,MS,39476,1,16
US,MS,39477,1,16
US,MS,39478,1,16
US,MS,39479,1,16
US,MS,39480,1,16
US,MS,39481,1,16
US,MS,39482,1,16
US,MS,39483,1,16
US,MS,39501,1,16
US,MS,39502,1,16
US,MS,39503,1,16
US,MS,39505,1,16
US,MS,39506,1,16
US,MS,39507,1,16
US,MS,39520,1,16
US,MS,39521,1,16
US,MS,39522,1,16
US,MS,39525,1,16
US,MS,39529,1,16
US,MS,39530,1,16
US,MS,39531,1,16
US,MS,39532,1,16
US,MS,39533,1,16
US,MS,39534,1,16
US,MS,39535,1,16
US,MS,39540,1,16
US,MS,39552,1,16
US,MS,39553,1,16
US,MS,39555,1,16
US,MS,39556,1,16
US,MS,39558,1,16
US,MS,39560,1,16
US,MS,39561,1,16
US,MS,39562,1,16
US,MS,39563,1,16
US,MS,39564,1,16
US,MS,39565,1,16
US,MS,39566,1,16
US,MS,39567,1,16
US,MS,39568,1,16
US,MS,39569,1,16
US,MS,39571,1,16
US,MS,39572,1,16
US,MS,39573,1,16
US,MS,39574,1,16
US,MS,39576,1,16
US,MS,39577,1,16
US,MS,39581,1,16
US,MS,39595,1,16
US,MS,39601,1,16
US,MS,39602,1,16
US,MS,39603,1,16
US,MS,39629,1,16
US,MS,39630,1,16
US,MS,39631,1,16
US,MS,39632,1,16
US,MS,39633,1,16
US,MS,39635,1,16
US,MS,39638,1,16
US,MS,39641,1,16
US,MS,39643,1,16
US,MS,39645,1,16
US,MS,39647,1,16
US,MS,39648,1,16
US,MS,39649,1,16
US,MS,39652,1,16
US,MS,39653,1,16
US,MS,39654,1,16
US,MS,39656,1,16
US,MS,39657,1,16
US,MS,39661,1,16
US,MS,39662,1,16
US,MS,39663,1,16
US,MS,39664,1,16
US,MS,39665,1,16
US,MS,39666,1,16
US,MS,39667,1,16
US,MS,39668,1,16
US,MS,39669,1,16
US,MS,39701,1,16
US,MS,39702,1,16
US,MS,39703,1,16
US,MS,39704,1,16
US,MS,39705,1,16
US,MS,39710,1,16
US,MS,39730,1,16
US,MS,39735,1,16
US,MS,39736,1,16
US,MS,39737,1,16
US,MS,39739,1,16
US,MS,39740,1,16
US,MS,39741,1,16
US,MS,39743,1,16
US,MS,39744,1,16
US,MS,39745,1,16
US,MS,39746,1,16
US,MS,39747,1,16
US,MS,39750,1,16
US,MS,39751,1,16
US,MS,39752,1,16
US,MS,39753,1,16
US,MS,39754,1,16
US,MS,39755,1,16
US,MS,39756,1,16
US,MS,39759,1,16
US,MS,39760,1,16
US,MS,39762,1,16
US,MS,39766,1,16
US,MS,39767,1,16
US,MS,39769,1,16
US,MS,39771,1,16
US,MS,39772,1,16
US,MS,39773,1,16
US,MS,39776,1,16
US,GA,39813,1,16
US,GA,39815,1,16
US,GA,39817,1,16
US,GA,39818,1,16
US,GA,39819,1,16
US,GA,39823,1,16
US,GA,39824,1,16
US,GA,39825,1,16
US,GA,39826,1,16
US,GA,39827,1,16
US,GA,39828,1,16
US,GA,39829,1,16
US,GA,39832,1,16
US,GA,39834,1,16
US,GA,39836,1,16
US,GA,39837,1,16
US,GA,39840,1,16
US,GA,39841,1,16
US,GA,39842,1,16
US,GA,39845,1,16
US,GA,39846,1,16
US,GA,39851,1,16
US,GA,39852,1,16
US,GA,39854,1,16
US,GA,39859,1,16
US,GA,39861,1,16
US,GA,39862,1,16
US,GA,39866,1,16
US,GA,39867,1,16
US,GA,39870,1,16
US,GA,39877,1,16
US,GA,39885,1,16
US,GA,39886,1,16
US,GA,39897,1,16
US,GA,39901,1,16
US,KY,40003,1,15
US,KY,40004,1,15
US,KY,40006,1,15
US,KY,40007,1,15
US,KY,40008,1,15
US,KY,40009,1,15
US,KY,40010,1,15
US,KY,40011,1,15
US,KY,40012,1,15
US,KY,40013,1,15
US,KY,40014,1,15
US,KY,40018,1,15
US,KY,40019,1,15
US,KY,40020,1,15
US,KY,40022,1,15
US,KY,40023,1,15
US,KY,40025,1,15
US,KY,40026,1,15
US,KY,40027,1,15
US,KY,40031,1,15
US,KY,40032,1,15
US,KY,40033,1,15
US,KY,40036,1,15
US,KY,40037,1,15
US,KY,40040,1,15
US,KY,40041,1,15
US,KY,40045,1,15
US,KY,40046,1,15
US,KY,40047,1,15
US,KY,40048,1,15
US,KY,40049,1,15
US,KY,40050,1,15
US,KY,40051,1,15
US,KY,40052,1,15
US,KY,40055,1,15
US,KY,40056,1,15
US,KY,40057,1,15
US,KY,40058,1,15
US,KY,40059,1,15
US,KY,40060,1,15
US,KY,40061,1,15
US,KY,40062,1,15
US,KY,40063,1,15
US,KY,40065,1,15
US,KY,40066,1,15
US,KY,40067,1,15
US,KY,40068,1,15
US,KY,40069,1,15
US,KY,40070,1,15
US,KY,40071,1,15
US,KY,40075,1,15
US,KY,40076,1,15
US,KY,40077,1,15
US,KY,40078,1,15
US,KY,40104,1,15
US,KY,40107,1,15
US,KY,40108,1,15
US,KY,40109,1,15
US,KY,40110,1,15
US,KY,40111,1,15
US,KY,40115,1,15
US,KY,40117,1,15
US,KY,40118,1,15
US,KY,40119,1,15
US,KY,40121,1,15
US,KY,40122,1,15
US,KY,40129,1,15
US,KY,40140,1,15
US,KY,40142,1,15
US,KY,40143,1,15
US,KY,40144,1,15
US,KY,40145,1,15
US,KY,40146,1,15
US,KY,40150,1,15
US,KY,40152,1,15
US,KY,40153,1,15
US,KY,40155,1,15
US,KY,40157,1,15
US,KY,40159,1,15
US,KY,40160,1,15
US,KY,40161,1,15
US,KY,40162,1,15
US,KY,40165,1,15
US,KY,40166,1,15
US,KY,40170,1,15
US,KY,40171,1,15
US,KY,40175,1,15
US,KY,40176,1,15
US,KY,40177,1,15
US,KY,40178,1,15
US,KY,40201,1,15
US,KY,40202,1,15
US,KY,40203,1,15
US,KY,40204,1,15
US,KY,40205,1,15
US,KY,40206,1,15
US,KY,40207,1,15
US,KY,40208,1,15
US,KY,40209,1,15
US,KY,40210,1,15
US,KY,40211,1,15
US,KY,40212,1,15
US,KY,40213,1,15
US,KY,40214,1,15
US,KY,40215,1,15
US,KY,40216,1,15
US,KY,40217,1,15
US,KY,40218,1,15
US,KY,40219,1,15
US,KY,40220,1,15
US,KY,40221,1,15
US,KY,40222,1,15
US,KY,40223,1,15
US,KY,40224,1,15
US,KY,40225,1,15
US,KY,40228,1,15
US,KY,40229,1,15
US,KY,40231,1,15
US,KY,40232,1,15
US,KY,40233,1,15
US,KY,40241,1,15
US,KY,40242,1,15
US,KY,40243,1,15
US,KY,40245,1,15
US,KY,40250,1,15
US,KY,40251,1,15
US,KY,40252,1,15
US,KY,40253,1,15
US,KY,40255,1,15
US,KY,40256,1,15
US,KY,40257,1,15
US,KY,40258,1,15
US,KY,40259,1,15
US,KY,40261,1,15
US,KY,40266,1,15
US,KY,40268,1,15
US,KY,40269,1,15
US,KY,40270,1,15
US,KY,40272,1,15
US,KY,40280,1,15
US,KY,40281,1,15
US,KY,40282,1,15
US,KY,40283,1,15
US,KY,40285,1,15
US,KY,40287,1,15
US,KY,40289,1,15
US,KY,40290,1,15
US,KY,40291,1,15
US,KY,40292,1,15
US,KY,40293,1,15
US,KY,40294,1,15
US,KY,40295,1,15
US,KY,40296,1,15
US,KY,40297,1,15
US,KY,40298,1,15
US,KY,40299,1,15
US,KY,40310,1,15
US,KY,40311,1,15
US,KY,40312,1,15
US,KY,40313,1,15
US,KY,40316,1,15
US,KY,40317,1,15
US,KY,40319,1,15
US,KY,40322,1,15
US,KY,40324,1,15
US,KY,40328,1,15
US,KY,40330,1,15
US,KY,40334,1,15
US,KY,40336,1,15
US,KY,40337,1,15
US,KY,40339,1,15
US,KY,40340,1,15
US,KY,40342,1,15
US,KY,40346,1,15
US,KY,40347,1,15
US,KY,40348,1,15
US,KY,40350,1,15
US,KY,40351,1,15
US,KY,40353,1,15
US,KY,40355,1,15
US,KY,40356,1,15
US,KY,40357,1,15
US,KY,40358,1,15
US,KY,40359,1,15
US,KY,40360,1,15
US,KY,40361,1,15
US,KY,40362,1,15
US,KY,40363,1,15
US,KY,40366,1,15
US,KY,40370,1,15
US,KY,40371,1,15
US,KY,40372,1,15
US,KY,40374,1,15
US,KY,40376,1,15
US,KY,40379,1,15
US,KY,40380,1,15
US,KY,40383,1,15
US,KY,40384,1,15
US,KY,40385,1,15
US,KY,40387,1,15
US,KY,40390,1,15
US,KY,40391,1,15
US,KY,40392,1,15
US,KY,40402,1,15
US,KY,40403,1,15
US,KY,40404,1,15
US,KY,40405,1,15
US,KY,40409,1,15
US,KY,40410,1,15
US,KY,40419,1,15
US,KY,40422,1,15
US,KY,40423,1,15
US,KY,40434,1,15
US,KY,40437,1,15
US,KY,40440,1,15
US,KY,40442,1,15
US,KY,40444,1,15
US,KY,40445,1,15
US,KY,40446,1,15
US,KY,40447,1,15
US,KY,40448,1,15
US,KY,40452,1,15
US,KY,40456,1,15
US,KY,40460,1,15
US,KY,40461,1,15
US,KY,40464,1,15
US,KY,40468,1,15
US,KY,40472,1,15
US,KY,40473,1,15
US,KY,40475,1,15
US,KY,40476,1,15
US,KY,40481,1,15
US,KY,40484,1,15
US,KY,40486,1,15
US,KY,40488,1,15
US,KY,40489,1,15
US,KY,40492,1,15
US,KY,40502,1,15
US,KY,40503,1,15
US,KY,40504,1,15
US,KY,40505,1,15
US,KY,40506,1,15
US,KY,40507,1,15
US,KY,40508,1,15
US,KY,40509,1,15
US,KY,40510,1,15
US,KY,40511,1,15
US,KY,40512,1,15
US,KY,40513,1,15
US,KY,40514,1,15
US,KY,40515,1,15
US,KY,40516,1,15
US,KY,40517,1,15
US,KY,40522,1,15
US,KY,40523,1,15
US,KY,40524,1,15
US,KY,40526,1,15
US,KY,40533,1,15
US,KY,40536,1,15
US,KY,40544,1,15
US,KY,40546,1,15
US,KY,40550,1,15
US,KY,40555,1,15
US,KY,40574,1,15
US,KY,40575,1,15
US,KY,40576,1,15
US,KY,40577,1,15
US,KY,40578,1,15
US,KY,40579,1,15
US,KY,40580,1,15
US,KY,40581,1,15
US,KY,40582,1,15
US,KY,40583,1,15
US,KY,40588,1,15
US,KY,40591,1,15
US,KY,40598,1,15
US,KY,40601,1,15
US,KY,40602,1,15
US,KY,40603,1,15
US,KY,40604,1,15
US,KY,40618,1,15
US,KY,40619,1,15
US,KY,40620,1,15
US,KY,40621,1,15
US,KY,40622,1,15
US,KY,40701,1,15
US,KY,40702,1,15
US,KY,40724,1,15
US,KY,40729,1,15
US,KY,40730,1,15
US,KY,40734,1,15
US,KY,40737,1,15
US,KY,40740,1,15
US,KY,40741,1,15
US,KY,40742,1,15
US,KY,40743,1,15
US,KY,40744,1,15
US,KY,40745,1,15
US,KY,40750,1,15
US,KY,40755,1,15
US,KY,40759,1,15
US,KY,40763,1,15
US,KY,40769,1,15
US,KY,40771,1,15
US,KY,40801,1,15
US,KY,40803,1,15
US,KY,40806,1,15
US,KY,40807,1,15
US,KY,40808,1,15
US,KY,40810,1,15
US,KY,40813,1,15
US,KY,40815,1,15
US,KY,40816,1,15
US,KY,40818,1,15
US,KY,40819,1,15
US,KY,40820,1,15
US,KY,40823,1,15
US,KY,40824,1,15
US,KY,40826,1,15
US,KY,40827,1,15
US,KY,40828,1,15
US,KY,40829,1,15
US,KY,40830,1,15
US,KY,40831,1,15
US,KY,40840,1,15
US,KY,40843,1,15
US,KY,40844,1,15
US,KY,40845,1,15
US,KY,40847,1,15
US,KY,40849,1,15
US,KY,40854,1,15
US,KY,40855,1,15
US,KY,40856,1,15
US,KY,40858,1,15
US,KY,40862,1,15
US,KY,40863,1,15
US,KY,40865,1,15
US,KY,40868,1,15
US,KY,40870,1,15
US,KY,40873,1,15
US,KY,40874,1,15
US,KY,40902,1,15
US,KY,40903,1,15
US,KY,40906,1,15
US,KY,40913,1,15
US,KY,40914,1,15
US,KY,40915,1,15
US,KY,40921,1,15
US,KY,40923,1,15
US,KY,40927,1,15
US,KY,40930,1,15
US,KY,40932,1,15
US,KY,40935,1,15
US,KY,40939,1,15
US,KY,40940,1,15
US,KY,40941,1,15
US,KY,40943,1,15
US,KY,40944,1,15
US,KY,40946,1,15
US,KY,40949,1,15
US,KY,40951,1,15
US,KY,40953,1,15
US,KY,40955,1,15
US,KY,40958,1,15
US,KY,40962,1,15
US,KY,40964,1,15
US,KY,40965,1,15
US,KY,40972,1,15
US,KY,40977,1,15
US,KY,40979,1,15
US,KY,40981,1,15
US,KY,40982,1,15
US,KY,40983,1,15
US,KY,40988,1,15
US,KY,40995,1,15
US,KY,40997,1,15
US,KY,41001,1,15
US,KY,41002,1,15
US,KY,41003,1,15
US,KY,41004,1,15
US,KY,41005,1,15
US,KY,41006,1,15
US,KY,41007,1,15
US,KY,41008,1,15
US,KY,41010,1,15
US,KY,41011,1,15
US,KY,41012,1,15
US,KY,41014,1,15
US,KY,41015,1,15
US,KY,41016,1,15
US,KY,41017,1,15
US,KY,41018,1,15
US,KY,41019,1,15
US,KY,41021,1,15
US,KY,41022,1,15
US,KY,41025,1,15
US,KY,41030,1,15
US,KY,41031,1,15
US,KY,41033,1,15
US,KY,41034,1,15
US,KY,41035,1,15
US,KY,41037,1,15
US,KY,41039,1,15
US,KY,41040,1,15
US,KY,41041,1,15
US,KY,41042,1,15
US,KY,41043,1,15
US,KY,41044,1,15
US,KY,41045,1,15
US,KY,41046,1,15
US,KY,41048,1,15
US,KY,41049,1,15
US,KY,41051,1,15
US,KY,41052,1,15
US,KY,41053,1,15
US,KY,41054,1,15
US,KY,41055,1,15
US,KY,41056,1,15
US,KY,41059,1,15
US,KY,41061,1,15
US,KY,41062,1,15
US,KY,41063,1,15
US,KY,41064,1,15
US,KY,41065,1,15
US,KY,41071,1,15
US,KY,41072,1,15
US,KY,41073,1,15
US,KY,41074,1,15
US,KY,41075,1,15
US,KY,41076,1,15
US,KY,41080,1,15
US,KY,41081,1,15
US,KY,41083,1,15
US,KY,41085,1,15
US,KY,41086,1,15
US,KY,41091,1,15
US,KY,41092,1,15
US,KY,41093,1,15
US,KY,41094,1,15
US,KY,41095,1,15
US,KY,41096,1,15
US,KY,41097,1,15
US,KY,41098,1,15
US,KY,41099,1,15
US,KY,41101,1,15
US,KY,41102,1,15
US,KY,41105,1,15
US,KY,41114,1,15
US,KY,41121,1,15
US,KY,41124,1,15
US,KY,41128,1,15
US,KY,41129,1,15
US,KY,41132,1,15
US,KY,41135,1,15
US,KY,41139,1,15
US,KY,41141,1,15
US,KY,41142,1,15
US,KY,41143,1,15
US,KY,41144,1,15
US,KY,41146,1,15
US,KY,41149,1,15
US,KY,41159,1,15
US,KY,41160,1,15
US,KY,41164,1,15
US,KY,41166,1,15
US,KY,41168,1,15
US,KY,41169,1,15
US,KY,41171,1,15
US,KY,41173,1,15
US,KY,41174,1,15
US,KY,41175,1,15
US,KY,41179,1,15
US,KY,41180,1,15
US,KY,41181,1,15
US,KY,41183,1,15
US,KY,41189,1,15
US,KY,41201,1,15
US,KY,41203,1,15
US,KY,41204,1,15
US,KY,41214,1,15
US,KY,41216,1,15
US,KY,41219,1,15
US,KY,41222,1,15
US,KY,41224,1,15
US,KY,41226,1,15
US,KY,41230,1,15
US,KY,41231,1,15
US,KY,41232,1,15
US,KY,41234,1,15
US,KY,41238,1,15
US,KY,41240,1,15
US,KY,41250,1,15
US,KY,41254,1,15
US,KY,41255,1,15
US,KY,41256,1,15
US,KY,41257,1,15
US,KY,41260,1,15
US,KY,41262,1,15
US,KY,41263,1,15
US,KY,41264,1,15
US,KY,41265,1,15
US,KY,41267,1,15
US,KY,41268,1,15
US,KY,41271,1,15
US,KY,41274,1,15
US,KY,41301,1,15
US,KY,41310,1,15
US,KY,41311,1,15
US,KY,41314,1,15
US,KY,41317,1,15
US,KY,41332,1,15
US,KY,41339,1,15
US,KY,41347,1,15
US,KY,41348,1,15
US,KY,41351,1,15
US,KY,41352,1,15
US,KY,41360,1,15
US,KY,41364,1,15
US,KY,41365,1,15
US,KY,41366,1,15
US,KY,41367,1,15
US,KY,41368,1,15
US,KY,41385,1,15
US,KY,41386,1,15
US,KY,41390,1,15
US,KY,41397,1,15
US,KY,41408,1,15
US,KY,41413,1,15
US,KY,41421,1,15
US,KY,41425,1,15
US,KY,41426,1,15
US,KY,41451,1,15
US,KY,41464,1,15
US,KY,41465,1,15
US,KY,41472,1,15
US,KY,41477,1,15
US,KY,41501,1,15
US,KY,41502,1,15
US,KY,41503,1,15
US,KY,41512,1,15
US,KY,41513,1,15
US,KY,41514,1,15
US,KY,41517,1,15
US,KY,41519,1,15
US,KY,41520,1,15
US,KY,41522,1,15
US,KY,41524,1,15
US,KY,41526,1,15
US,KY,41527,1,15
US,KY,41528,1,15
US,KY,41531,1,15
US,KY,41534,1,15
US,KY,41535,1,15
US,KY,41537,1,15
US,KY,41538,1,15
US,KY,41539,1,15
US,KY,41540,1,15
US,KY,41542,1,15
US,KY,41543,1,15
US,KY,41544,1,15
US,KY,41547,1,15
US,KY,41548,1,15
US,KY,41549,1,15
US,KY,41553,1,15
US,KY,41554,1,15
US,KY,41555,1,15
US,KY,41557,1,15
US,KY,41558,1,15
US,KY,41559,1,15
US,KY,41560,1,15
US,KY,41561,1,15
US,KY,41562,1,15
US,KY,41563,1,15
US,KY,41564,1,15
US,KY,41566,1,15
US,KY,41567,1,15
US,KY,41568,1,15
US,KY,41571,1,15
US,KY,41572,1,15
US,KY,41601,1,15
US,KY,41602,1,15
US,KY,41603,1,15
US,KY,41604,1,15
US,KY,41605,1,15
US,KY,41606,1,15
US,KY,41607,1,15
US,KY,41612,1,15
US,KY,41615,1,15
US,KY,41616,1,15
US,KY,41619,1,15
US,KY,41621,1,15
US,KY,41622,1,15
US,KY,41630,1,15
US,KY,41631,1,15
US,KY,41632,1,15
US,KY,41635,1,15
US,KY,41636,1,15
US,KY,41640,1,15
US,KY,41642,1,15
US,KY,41643,1,15
US,KY,41645,1,15
US,KY,41647,1,15
US,KY,41649,1,15
US,KY,41650,1,15
US,KY,41651,1,15
US,KY,41653,1,15
US,KY,41655,1,15
US,KY,41659,1,15
US,KY,41660,1,15
US,KY,41663,1,15
US,KY,41666,1,15
US,KY,41667,1,15
US,KY,41669,1,15
US,KY,41701,1,15
US,KY,41702,1,15
US,KY,41712,1,15
US,KY,41713,1,15
US,KY,41714,1,15
US,KY,41719,1,15
US,KY,41721,1,15
US,KY,41722,1,15
US,KY,41723,1,15
US,KY,41725,1,15
US,KY,41727,1,15
US,KY,41729,1,15
US,KY,41731,1,15
US,KY,41735,1,15
US,KY,41736,1,15
US,KY,41739,1,15
US,KY,41740,1,15
US,KY,41743,1,15
US,KY,41745,1,15
US,KY,41746,1,15
US,KY,41749,1,15
US,KY,41751,1,15
US,KY,41754,1,15
US,KY,41759,1,15
US,KY,41760,1,15
US,KY,41762,1,15
US,KY,41763,1,15
US,KY,41764,1,15
US,KY,41766,1,15
US,KY,41772,1,15
US,KY,41773,1,15
US,KY,41774,1,15
US,KY,41775,1,15
US,KY,41776,1,15
US,KY,41777,1,15
US,KY,41778,1,15
US,KY,41804,1,15
US,KY,41810,1,15
US,KY,41812,1,15
US,KY,41815,1,15
US,KY,41817,1,15
US,KY,41819,1,15
US,KY,41821,1,15
US,KY,41822,1,15
US,KY,41824,1,15
US,KY,41825,1,15
US,KY,41826,1,15
US,KY,41828,1,15
US,KY,41831,1,15
US,KY,41832,1,15
US,KY,41833,1,15
US,KY,41834,1,15
US,KY,41835,1,15
US,KY,41836,1,15
US,KY,41837,1,15
US,KY,41838,1,15
US,KY,41839,1,15
US,KY,41840,1,15
US,KY,41843,1,15
US,KY,41844,1,15
US,KY,41845,1,15
US,KY,41847,1,15
US,KY,41848,1,15
US,KY,41849,1,15
US,KY,41855,1,15
US,KY,41858,1,15
US,KY,41859,1,15
US,KY,41861,1,15
US,KY,41862,1,15
US,KY,42001,1,16
US,KY,42002,1,16
US,KY,42003,1,16
US,KY,42020,1,16
US,KY,42021,1,16
US,KY,42022,1,16
US,KY,42023,1,16
US,KY,42024,1,16
US,KY,42025,1,16
US,KY,42027,1,16
US,KY,42028,1,16
US,KY,42029,1,16
US,KY,42031,1,16
US,KY,42032,1,16
US,KY,42033,1,16
US,KY,42035,1,16
US,KY,42036,1,16
US,KY,42037,1,16
US,KY,42038,1,16
US,KY,42039,1,16
US,KY,42040,1,16
US,KY,42041,1,16
US,KY,42044,1,16
US,KY,42045,1,16
US,KY,42047,1,16
US,KY,42048,1,16
US,KY,42049,1,16
US,KY,42050,1,16
US,KY,42051,1,16
US,KY,42053,1,16
US,KY,42054,1,16
US,KY,42055,1,16
US,KY,42056,1,16
US,KY,42058,1,16
US,KY,42060,1,16
US,KY,42061,1,16
US,KY,42063,1,16
US,KY,42064,1,16
US,KY,42066,1,16
US,KY,42069,1,16
US,KY,42070,1,16
US,KY,42071,1,16
US,KY,42076,1,16
US,KY,42078,1,16
US,KY,42079,1,16
US,KY,42081,1,16
US,KY,42082,1,16
US,KY,42083,1,16
US,KY,42085,1,16
US,KY,42086,1,16
US,KY,42087,1,16
US,KY,42088,1,16
US,KY,42101,1,15
US,KY,42102,1,15
US,KY,42103,1,15
US,KY,42104,1,15
US,KY,42120,1,15
US,KY,42122,1,15
US,KY,42123,1,15
US,KY,42124,1,15
US,KY,42127,1,15
US,KY,42128,1,15
US,KY,42129,1,15
US,KY,42130,1,15
US,KY,42131,1,15
US,KY,42133,1,15
US,KY,42134,1,15
US,KY,42135,1,15
US,KY,42140,1,15
US,KY,42141,1,15
US,KY,42142,1,15
US,KY,42151,1,15
US,KY,42152,1,15
US,KY,42153,1,15
US,KY,42154,1,15
US,KY,42156,1,15
US,KY,42157,1,15
US,KY,42159,1,15
US,KY,42160,1,15
US,KY,42163,1,15
US,KY,42164,1,15
US,KY,42166,1,15
US,KY,42167,1,15
US,KY,42170,1,15
US,KY,42171,1,15
US,KY,42201,1,15
US,KY,42202,1,15
US,KY,42204,1,15
US,KY,42206,1,15
US,KY,42207,1,15
US,KY,42210,1,15
US,KY,42211,1,15
US,KY,42214,1,15
US,KY,42215,1,15
US,KY,42216,1,15
US,KY,42217,1,15
US,KY,42219,1,15
US,KY,42220,1,15
US,KY,42221,1,15
US,KY,42223,1,15
US,KY,42232,1,15
US,KY,42234,1,15
US,KY,42236,1,15
US,KY,42240,1,15
US,KY,42241,1,15
US,KY,42252,1,15
US,KY,42254,1,15
US,KY,42256,1,15
US,KY,42259,1,15
US,KY,42261,1,15
US,KY,42262,1,15
US,KY,42265,1,15
US,KY,42266,1,15
US,KY,42273,1,15
US,KY,42274,1,15
US,KY,42275,1,15
US,KY,42276,1,15
US,KY,42280,1,15
US,KY,42285,1,15
US,KY,42286,1,15
US,KY,42288,1,15
US,KY,42301,1,15
US,KY,42302,1,15
US,KY,42303,1,15
US,KY,42304,1,15
US,KY,42320,1,15
US,KY,42321,1,15
US,KY,42322,1,15
US,KY,42323,1,15
US,KY,42324,1,15
US,KY,42325,1,15
US,KY,42326,1,15
US,KY,42327,1,15
US,KY,42328,1,15
US,KY,42330,1,15
US,KY,42332,1,15
US,KY,42333,1,15
US,KY,42334,1,15
US,KY,42337,1,15
US,KY,42338,1,15
US,KY,42339,1,15
US,KY,42343,1,15
US,KY,42344,1,15
US,KY,42345,1,15
US,KY,42347,1,15
US,KY,42348,1,15
US,KY,42349,1,15
US,KY,42350,1,15
US,KY,42351,1,15
US,KY,42352,1,15
US,KY,42354,1,15
US,KY,42355,1,15
US,KY,42356,1,15
US,KY,42361,1,15
US,KY,42364,1,15
US,KY,42366,1,15
US,KY,42367,1,15
US,KY,42368,1,15
US,KY,42369,1,15
US,KY,42370,1,15
US,KY,42371,1,15
US,KY,42372,1,15
US,KY,42374,1,15
US,KY,42376,1,15
US,KY,42377,1,15
US,KY,42378,1,15
US,KY,42402,1,16
US,KY,42404,1,16
US,KY,42406,1,16
US,KY,42408,1,16
US,KY,42409,1,16
US,KY,42410,1,16
US,KY,42411,1,16
US,KY,42413,1,16
US,KY,42419,1,16
US,KY,42420,1,16
US,KY,42431,1,16
US,KY,42436,1,16
US,KY,42437,1,16
US,KY,42440,1,16
US,KY,42441,1,16
US,KY,42442,1,16
US,KY,42444,1,16
US,KY,42445,1,16
US,KY,42450,1,16
US,KY,42451,1,16
US,KY,42452,1,16
US,KY,42453,1,16
US,KY,42455,1,16
US,KY,42456,1,16
US,KY,42457,1,16
US,KY,42458,1,16
US,KY,42459,1,16
US,KY,42460,1,16
US,KY,42461,1,16
US,KY,42462,1,16
US,KY,42463,1,16
US,KY,42464,1,16
US,KY,42501,1,15
US,KY,42502,1,15
US,KY,42503,1,15
US,KY,42516,1,15
US,KY,42518,1,15
US,KY,42519,1,15
US,KY,42528,1,15
US,KY,42533,1,15
US,KY,42539,1,15
US,KY,42541,1,15
US,KY,42544,1,15
US,KY,42553,1,15
US,KY,42558,1,15
US,KY,42564,1,15
US,KY,42565,1,15
US,KY,42566,1,15
US,KY,42567,1,15
US,KY,42602,1,15
US,KY,42603,1,15
US,KY,42629,1,15
US,KY,42631,1,15
US,KY,42633,1,15
US,KY,42634,1,15
US,KY,42635,1,15
US,KY,42638,1,15
US,KY,42642,1,15
US,KY,42647,1,15
US,KY,42649,1,15
US,KY,42653,1,15
US,KY,42701,1,15
US,KY,42702,1,15
US,KY,42712,1,15
US,KY,42713,1,15
US,KY,42715,1,15
US,KY,42716,1,15
US,KY,42717,1,15
US,KY,42718,1,15
US,KY,42719,1,15
US,KY,42720,1,15
US,KY,42721,1,15
US,KY,42722,1,15
US,KY,42724,1,15
US,KY,42726,1,15
US,KY,42728,1,15
US,KY,42729,1,15
US,KY,42731,1,15
US,KY,42732,1,15
US,KY,42733,1,15
US,KY,42740,1,15
US,KY,42741,1,15
US,KY,42742,1,15
US,KY,42743,1,15
US,KY,42746,1,15
US,KY,42748,1,15
US,KY,42749,1,15
US,KY,42753,1,15
US,KY,42754,1,15
US,KY,42755,1,15
US,KY,42757,1,15
US,KY,42758,1,15
US,KY,42759,1,15
US,KY,42762,1,15
US,KY,42764,1,15
US,KY,42765,1,15
US,KY,42776,1,15
US,KY,42782,1,15
US,KY,42784,1,15
US,KY,42788,1,15
US,OH,43001,1,15
US,OH,43002,1,15
US,OH,43003,1,15
US,OH,43004,1,15
US,OH,43005,1,15
US,OH,43006,1,15
US,OH,43007,1,15
US,OH,43008,1,15
US,OH,43009,1,15
US,OH,43010,1,15
US,OH,43011,1,15
US,OH,43013,1,15
US,OH,43014,1,15
US,OH,43015,1,15
US,OH,43016,1,15
US,OH,43017,1,15
US,OH,43018,1,15
US,OH,43019,1,15
US,OH,43021,1,15
US,OH,43022,1,15
US,OH,43023,1,15
US,OH,43025,1,15
US,OH,43026,1,15
US,OH,43027,1,15
US,OH,43028,1,15
US,OH,43029,1,15
US,OH,43030,1,15
US,OH,43031,1,15
US,OH,43032,1,15
US,OH,43033,1,15
US,OH,43035,1,15
US,OH,43036,1,15
US,OH,43037,1,15
US,OH,43040,1,15
US,OH,43041,1,15
US,OH,43044,1,15
US,OH,43045,1,15
US,OH,43046,1,15
US,OH,43047,1,15
US,OH,43048,1,15
US,OH,43050,1,15
US,OH,43054,1,15
US,OH,43055,1,15
US,OH,43056,1,15
US,OH,43058,1,15
US,OH,43060,1,15
US,OH,43061,1,15
US,OH,43062,1,15
US,OH,43064,1,15
US,OH,43065,1,15
US,OH,43066,1,15
US,OH,43067,1,15
US,OH,43068,1,15
US,OH,43069,1,15
US,OH,43070,1,15
US,OH,43071,1,15
US,OH,43072,1,15
US,OH,43073,1,15
US,OH,43074,1,15
